,Glon,Glat,GLIMPSE,S,C,Jmag,e_Jmag,Kmag,e_Kmag,3_6mag,e_3_6mag,4_5mag,e_4_5mag,5_8mag,e_5_8mag,8_0mag,e_8_0mag
241,284.330047,0.703578,G284.3300+00.7035,1,C,14.752,0.043,13.958,0.055,13.588,0.09,13.484,0.192,,,,
242,284.330891,0.708728,G284.3308+00.7087,1,A,16.442,0.15,14.868,0.14,14.362,0.111,14.23,0.292,,,,
243,284.323102,0.713289,G284.3231+00.7132,1,A,16.122,0.12,14.96,0.143,14.406,0.1,,,,,,
244,284.335895,0.7131,G284.3358+00.7131,1,C,12.599,0.022,10.312,0.023,9.916,0.038,9.965,0.079,9.796,0.053,9.721,0.048
245,284.334389,0.716022,G284.3343+00.7160,1,A,,,,,15.374,0.17,,,,,,
246,284.338373,0.716856,G284.3383+00.7168,1,A,16.422,0.135,15.16,0.172,15.349,0.197,,,,,,
247,284.33577,0.721619,G284.3357+00.7216,1,C,15.67,0.086,14.299,0.088,14.03,0.084,,,,,,
248,284.332264,0.717714,G284.3322+00.7177,1,C,15.145,0.068,13.38,0.049,12.959,0.076,,,,,,
249,284.330544,0.718933,G284.3305+00.7189,1,A,15.925,0.112,14.783,0.13,14.696,0.139,,,,,,
250,284.329941,0.712183,G284.3299+00.7121,1,C,14.522,0.032,14.091,0.062,14.014,0.078,13.943,0.264,,,,
251,284.323224,0.715439,G284.3232+00.7154,1,A,,,,,15.093,0.152,,,,,,
252,284.321941,0.717192,G284.3219+00.7171,1,C,14.022,0.049,12.814,0.039,12.594,0.059,,,12.48,0.131,,
253,284.328652,0.718294,G284.3286+00.7182,1,A,,,,,15.29,0.172,,,,,,
254,284.317351,0.704378,G284.3173+00.7043,1,A,,,,,14.95,0.16,,,,,,
255,284.317287,0.705258,G284.3172+00.7052,1,C,14.111,0.04,13.742,0.057,13.677,0.055,13.887,0.252,,,,
256,284.317773,0.706528,G284.3177+00.7065,1,A,15.141,0.045,14.277,0.079,14.242,0.101,14.101,0.224,,,,
257,284.321424,0.710306,G284.3214+00.7103,1,A,15.456,0.071,14.574,0.104,14.441,0.114,14.404,0.328,,,,
258,284.320921,0.708322,G284.3209+00.7083,1,C,14.732,0.049,14.361,0.092,14.146,0.1,14.065,0.217,,,,
259,284.308617,0.707253,G284.3086+00.7072,1,A,,,15.05,0.157,14.301,0.176,13.683,0.301,,,,
260,284.310312,0.707189,G284.3103+00.7071,1,A,16.039,0.117,15.058,0.156,14.452,0.099,,,,,,
261,284.308145,0.708906,G284.3081+00.7089,1,C,,,,,13.889,0.088,13.883,0.24,,,,
262,284.313531,0.714058,G284.3135+00.7140,1,C,14.802,0.04,14.246,0.079,14.053,0.102,13.908,0.234,,,,
263,284.311615,0.713869,G284.3116+00.7138,1,A,15.227,0.052,14.638,0.117,14.384,0.109,14.182,0.324,,,,
264,284.308359,0.714275,G284.3083+00.7142,1,A,16.395,0.133,14.919,0.142,14.378,0.102,14.12,0.249,,,,
265,284.306753,0.716228,G284.3067+00.7162,1,A,16.639,0.173,15.107,0.184,15.029,0.174,,,,,,
266,284.321288,0.713781,G284.3212+00.7137,1,A,,,14.707,0.12,14.409,0.114,14.497,0.284,,,,
267,284.321896,0.716161,G284.3219+00.7161,1,A,,,,,14.685,0.119,,,,,,
268,284.319849,0.718664,G284.3198+00.7186,1,C,15.084,0.054,14.35,0.107,14.157,0.085,,,,,,
269,284.320129,0.719481,G284.3201+00.7194,1,A,,,,,14.404,0.108,,,,,,
270,284.316904,0.715522,G284.3169+00.7155,1,A,15.978,0.094,15.095,0.159,15.152,0.159,14.784,0.346,13.208,0.353,,
271,284.315948,0.719925,G284.3159+00.7199,1,A,,,,,15.444,0.209,,,12.773,0.233,,
272,284.321063,0.720017,G284.3210+00.7200,1,A,,,,,15.474,0.174,,,,,,
273,284.318932,0.722817,G284.3189+00.7228,1,A,15.204,0.058,15.003,0.145,14.584,0.125,,,,,,
274,284.315996,0.724006,G284.3160+00.7240,1,A,,,,,15.151,0.188,,,,,,
275,284.312687,0.726506,G284.3126+00.7265,1,C,16.716,0.183,14.344,0.09,13.949,0.094,,,,,,
276,284.308509,0.717169,G284.3085+00.7171,1,C,14.873,0.047,14.275,0.073,14.128,0.073,,,,,,
277,284.306108,0.723208,G284.3061+00.7232,1,A,14.906,0.05,14.358,0.084,14.348,0.128,,,,,,
278,284.307295,0.728364,G284.3073+00.7283,1,A,16.033,0.1,15.118,0.183,15.031,0.13,,,12.815,0.318,,
279,284.368056,0.716681,G284.3680+00.7166,1,C,12.63,0.023,10.09,0.019,9.623,0.036,,,9.422,0.042,,
280,284.366078,0.722361,G284.3660+00.7223,1,A,15.584,0.083,14.93,0.154,14.815,0.158,,,,,,
281,284.369395,0.723469,G284.3693+00.7234,1,A,,,,,15.235,0.164,,,,,,
282,284.36597,0.723097,G284.3659+00.7231,1,A,,,,,15.148,0.167,,,,,,
283,284.366812,0.726603,G284.3668+00.7266,1,A,,,15.009,0.145,14.385,0.105,,,,,,
284,284.361072,0.729131,G284.3610+00.7291,1,C,16.163,0.103,14.408,0.082,13.804,0.09,,,,,,
285,284.358566,0.720794,G284.3585+00.7207,1,C,14.968,0.073,14.352,0.074,14.125,0.108,,,,,,
286,284.358013,0.721994,G284.3580+00.7219,1,C,15.09,0.051,13.731,0.06,13.381,0.074,,,,,,
287,284.357558,0.719367,G284.3575+00.7193,1,A,,,,,15.432,0.206,,,,,,
288,284.355227,0.719419,G284.3552+00.7194,1,A,,,,,15.164,0.155,,,,,,
289,284.355952,0.7244,G284.3559+00.7244,1,C,15.126,0.039,13.153,0.033,12.802,0.069,,,12.602,0.186,,
290,284.35438,0.723375,G284.3543+00.7233,1,C,13.188,0.029,12.876,0.043,12.709,0.065,,,12.424,0.138,,
291,284.357697,0.729297,G284.3577+00.7293,1,C,13.325,0.024,11.256,0.021,10.901,0.04,,,10.68,0.061,,
292,284.36365,0.734044,G284.3636+00.7340,1,C,14.411,0.044,13.886,0.067,13.866,0.084,,,,,,
293,284.360767,0.732653,G284.3607+00.7326,1,A,15.145,0.044,13.415,0.038,13.019,0.084,,,12.191,0.166,,
294,284.363772,0.735528,G284.3637+00.7355,1,A,16.036,0.113,15.005,0.152,14.601,0.106,,,,,,
295,284.354169,0.731672,G284.3541+00.7316,1,C,15.053,0.177,13.335,0.067,13.043,0.088,,,12.795,0.196,,
296,284.352907,0.732653,G284.3529+00.7326,1,A,,,,,13.854,0.189,,,,,,
297,284.353827,0.734303,G284.3538+00.7343,1,A,,,,,8.699,0.151,,,9.557,0.074,,
298,284.355894,0.738572,G284.3558+00.7385,1,A,15.604,0.07,14.633,0.096,14.416,0.088,,,,,,
299,284.35141,0.73785,G284.3514+00.7378,1,C,13.244,0.036,12.049,0.023,11.813,0.056,,,11.833,0.114,,
300,284.350713,0.739517,G284.3507+00.7395,1,C,15.929,0.158,14.509,0.108,13.887,0.128,,,,,,
301,284.351718,0.742089,G284.3517+00.7420,1,C,14.605,0.057,13.725,0.066,13.528,0.086,,,,,,
302,284.349899,0.724539,G284.3499+00.7245,1,A,,,,,15.222,0.169,,,,,,
303,284.347743,0.722942,G284.3477+00.7229,1,A,15.517,0.068,14.709,0.13,14.733,0.148,,,,,,
304,284.347246,0.726297,G284.3472+00.7263,1,C,16.291,0.12,14.604,0.104,14.094,0.087,,,,,,
305,284.352463,0.726067,G284.3524+00.7260,1,A,15.001,0.043,14.367,0.079,14.373,0.125,,,,,,
306,284.348046,0.7304,G284.3480+00.7304,1,C,15.96,0.087,13.715,0.043,13.369,0.067,,,12.67,0.226,,
307,284.34594,0.726864,G284.3459+00.7268,1,C,13.081,0.026,12.887,0.041,12.822,0.061,,,,,,
308,284.344496,0.725906,G284.3445+00.7259,1,A,15.898,0.108,15.122,0.168,15.04,0.176,,,,,,
309,284.339309,0.724672,G284.3393+00.7246,1,A,15.556,0.068,14.901,0.131,14.768,0.122,,,,,,
310,284.340492,0.729167,G284.3404+00.7291,1,A,16.104,0.103,15.311,0.195,15.068,0.121,,,,,,
311,284.350199,0.734267,G284.3502+00.7342,1,A,15.532,0.152,14.771,0.145,14.561,0.145,,,,,,
312,284.344715,0.7334,G284.3447+00.7334,1,A,14.891,0.035,14.196,0.071,14.221,0.105,,,,,,
313,284.343304,0.7347,G284.3433+00.7347,1,A,,,,,13.208,0.074,,,13.048,0.346,,
314,284.347493,0.743833,G284.3474+00.7438,1,C,16.301,0.118,14.201,0.077,13.758,0.106,,,,,,
315,284.34566,0.740153,G284.3456+00.7401,1,A,15.857,0.084,14.99,0.147,14.66,0.115,,,,,,
316,284.342095,0.744619,G284.3420+00.7446,1,A,15.456,0.066,14.598,0.097,14.374,0.068,,,,,,
317,284.342987,0.733728,G284.3429+00.7337,1,A,,,,,14.852,0.156,,,,,,
318,284.342023,0.735014,G284.3420+00.7350,1,C,15.675,0.085,13.842,0.069,13.435,0.052,,,,,,
319,284.340417,0.734397,G284.3404+00.7344,1,A,15.876,0.091,14.997,0.149,14.836,0.097,,,,,,
320,284.341392,0.736911,G284.3413+00.7369,1,A,15.714,0.092,15.074,0.175,15.007,0.101,,,,,,
321,284.337739,0.736267,G284.3377+00.7362,1,A,15.372,0.061,14.758,0.124,14.551,0.124,,,,,,
322,284.335847,0.737553,G284.3358+00.7375,1,A,15.98,0.088,15.527,0.219,14.803,0.131,,,,,,
323,284.334472,0.740586,G284.3344+00.7405,1,C,12.913,0.024,12.624,0.032,12.418,0.057,,,12.311,0.145,,
324,284.338853,0.740206,G284.3388+00.7402,1,A,,,14.985,0.144,14.626,0.121,,,12.875,0.262,,
325,284.333458,0.742531,G284.3334+00.7425,1,C,15.929,0.108,13.876,0.061,13.441,0.06,,,,,,
326,284.365731,0.742786,G284.3657+00.7427,1,C,15.867,0.08,14.14,0.07,13.839,0.092,,,,,,
327,284.362906,0.744856,G284.3629+00.7448,1,A,,,,,15.25,0.15,,,,,,
328,284.360944,0.742489,G284.3609+00.7424,1,A,,,,,14.803,0.123,,,,,,
329,284.361756,0.7424,G284.3617+00.7424,1,A,,,,,14.751,0.117,,,,,,
330,284.363808,0.748425,G284.3638+00.7484,1,C,16.079,0.112,14.644,0.117,14.014,0.084,,,,,,
331,284.3604,0.749333,G284.3604+00.7493,1,A,,,,,14.271,0.102,,,,,,
332,284.359633,0.749839,G284.3596+00.7498,1,A,,,,,14.73,0.117,,,,,,
333,284.357302,0.751814,G284.3573+00.7518,1,C,14.798,0.035,14.185,0.078,14.145,0.124,,,,,,
334,284.355422,0.742919,G284.3554+00.7429,1,A,,,,,15.254,0.197,,,,,,
335,284.351816,0.743539,G284.3518+00.7435,1,C,14.95,0.045,14.341,0.089,13.898,0.117,,,,,,
336,284.348729,0.749028,G284.3487+00.7490,1,C,14.669,0.045,13.499,0.05,13.234,0.077,,,,,,
337,284.355958,0.749019,G284.3559+00.7490,1,A,,,,,15.442,0.167,,,,,,
338,284.354727,0.749169,G284.3547+00.7491,1,A,16.012,0.088,15.308,0.197,14.899,0.099,,,,,,
339,284.350885,0.752625,G284.3508+00.7526,1,C,16.361,0.123,14.275,0.084,13.755,0.066,,,,,,
340,284.351277,0.753478,G284.3512+00.7534,1,A,,,,,14.802,0.143,,,,,,
341,284.34924,0.753442,G284.3492+00.7534,1,A,15.398,0.058,14.553,0.109,14.247,0.11,,,,,,
342,284.360205,0.763272,G284.3602+00.7632,1,A,15.601,0.07,14.655,0.109,14.755,0.127,,,,,,
343,284.354766,0.760725,G284.3547+00.7607,1,A,,,,,15.303,0.166,,,,,,
344,284.356036,0.7625,G284.3560+00.7625,1,A,,,,,15.471,0.187,,,,,,
345,284.351124,0.759214,G284.3511+00.7592,1,A,,,,,15.016,0.136,,,,,,
346,284.347426,0.759319,G284.3474+00.7593,1,A,,,14.758,0.13,14.374,0.098,,,,,,
347,284.346604,0.761939,G284.3466+00.7619,1,A,,,,,13.485,0.072,,,,,,
348,284.351791,0.765631,G284.3517+00.7656,1,C,14.05,0.026,12.484,0.023,12.222,0.055,,,11.968,0.106,,
349,284.348601,0.763067,G284.3486+00.7630,1,A,15.466,0.084,14.909,0.146,14.312,0.089,,,,,,
350,284.347337,0.762922,G284.3473+00.7629,1,A,,,,,14.59,0.13,,,,,,
351,284.346648,0.767372,G284.3466+00.7673,1,A,,,,,15.515,0.216,,,,,,
352,284.348154,0.746931,G284.3481+00.7469,1,A,15.842,0.087,14.722,0.126,14.756,0.155,,,,,,
353,284.344073,0.745911,G284.3440+00.7459,1,A,15.429,0.046,15.069,0.16,14.928,0.143,,,,,,
354,284.341306,0.74715,G284.3413+00.7471,1,A,15.827,0.08,15.238,0.172,15.054,0.119,,,,,,
355,284.346576,0.753508,G284.3465+00.7535,1,A,14.311,0.045,13.661,0.054,13.715,0.102,,,,,,
356,284.342834,0.751436,G284.3428+00.7514,1,A,15.635,0.072,14.808,0.123,14.541,0.108,,,12.916,0.306,,
357,284.339659,0.754608,G284.3396+00.7546,1,C,14.656,0.041,13.89,0.05,13.728,0.058,,,,,,
358,284.340059,0.747639,G284.3400+00.7476,1,A,,,,,15.289,0.162,,,,,,
359,284.339717,0.750786,G284.3397+00.7507,1,A,,,,,15.237,0.136,,,,,,
360,284.338325,0.750706,G284.3383+00.7507,1,A,16.442,0.159,15.216,0.197,15.05,0.135,,,,,,
361,284.336798,0.7496,G284.3368+00.7496,1,C,12.311,0.023,12.154,0.029,12.127,0.049,,,12.031,0.152,,
362,284.338381,0.753161,G284.3383+00.7531,1,A,15.65,0.066,15.205,0.181,15.039,0.159,,,,,,
363,284.335311,0.755522,G284.3353+00.7555,1,C,13.707,0.029,12.268,0.024,12.08,0.057,,,12.159,0.15,,
364,284.346412,0.758386,G284.3464+00.7583,1,C,15.056,0.054,13.085,0.042,12.724,0.056,,,12.776,0.213,,
365,284.345246,0.762247,G284.3452+00.7622,1,A,15.413,0.088,14.438,0.133,14.419,0.13,,,,,,
366,284.340517,0.757758,G284.3405+00.7577,1,C,14.102,0.033,13.712,0.049,13.576,0.055,,,12.601,0.207,,
367,284.339495,0.759211,G284.3394+00.7592,1,C,14.661,0.054,14.157,0.068,14.054,0.065,,,,,,
368,284.339831,0.763089,G284.3398+00.7630,1,A,15.166,0.087,14.489,0.112,14.578,0.081,,,,,,
369,284.343526,0.764756,G284.3435+00.7647,1,C,11.729,0.023,9.423,0.019,9.015,0.041,,,8.876,0.034,,
370,284.34169,0.764656,G284.3416+00.7646,1,A,,,,,14.979,0.134,,,,,,
371,284.343507,0.766761,G284.3435+00.7667,1,C,13.641,0.036,13.141,0.037,13.216,0.079,,,,,,
372,284.340762,0.765136,G284.3407+00.7651,1,A,,,,,15.065,0.111,,,,,,
373,284.339173,0.763897,G284.3391+00.7639,1,A,,,,,14.756,0.097,,,,,,
374,284.338939,0.765353,G284.3389+00.7653,1,C,11.038,0.024,10.814,0.024,10.829,0.04,,,10.714,0.066,,
375,284.337759,0.767392,G284.3377+00.7673,1,C,14.007,0.04,13.746,0.045,13.702,0.085,,,,,,
376,284.336342,0.759503,G284.3363+00.7595,1,C,14.379,0.041,12.592,0.032,12.227,0.054,,,11.925,0.096,,
377,284.335495,0.760364,G284.3354+00.7603,1,A,,,,,14.853,0.126,,,,,,
378,284.33532,0.768778,G284.3353+00.7687,1,C,13.884,0.03,12.463,0.027,12.21,0.048,,,11.843,0.094,,
379,284.336,0.724836,G284.3360+00.7248,1,A,,,,,14.525,0.128,,,,,,
380,284.329925,0.724242,G284.3299+00.7242,1,A,15.87,0.116,14.725,0.125,14.341,0.111,,,,,,
381,284.328736,0.727653,G284.3287+00.7276,1,A,15.947,0.105,15.13,0.178,14.821,0.156,,,,,,
382,284.333697,0.729558,G284.3337+00.7295,1,A,,,,,15.627,0.212,,,,,,
383,284.324663,0.726761,G284.3246+00.7267,1,A,,,,,14.654,0.104,,,,,,
384,284.325283,0.7264,G284.3252+00.7264,1,C,14.799,0.052,14.197,0.078,13.914,0.082,,,,,,
385,284.321196,0.726053,G284.3212+00.7260,1,A,16.01,0.1,15.086,0.155,15.165,0.146,,,,,,
386,284.322721,0.730058,G284.3227+00.7300,1,A,,,,,14.959,0.158,,,,,,
387,284.330625,0.737253,G284.3306+00.7372,1,C,15.483,0.066,13.613,0.042,13.282,0.07,,,,,,
388,284.328916,0.736244,G284.3289+00.7362,1,A,15.516,0.086,14.456,0.092,14.233,0.122,,,,,,
389,284.331808,0.747131,G284.3318+00.7471,1,C,15.399,0.111,13.233,0.057,12.834,0.052,,,12.476,0.222,,
390,284.330075,0.747736,G284.3300+00.7477,1,C,13.229,0.041,11.889,0.043,11.698,0.043,,,11.517,0.11,,
391,284.323227,0.741575,G284.3232+00.7415,1,A,15.174,0.052,14.873,0.13,14.593,0.116,,,,,,
392,284.318207,0.742578,G284.3182+00.7425,1,A,,,,,14.809,0.167,,,,,,
393,284.317671,0.741378,G284.3176+00.7413,1,C,12.424,0.024,11.925,0.024,11.815,0.061,,,11.539,0.1,,
394,284.322802,0.747439,G284.3228+00.7474,1,A,15.559,0.069,14.914,0.126,14.787,0.129,,,,,,
395,284.321943,0.749089,G284.3219+00.7490,1,C,14.04,0.026,13.779,0.044,13.603,0.07,,,,,,
396,284.318824,0.747417,G284.3188+00.7474,1,C,13.224,0.028,12.905,0.038,12.869,0.043,,,12.731,0.34,,
397,284.317507,0.726822,G284.3175+00.7268,1,C,14.232,0.03,13.813,0.055,13.689,0.078,,,,,,
398,284.317582,0.730011,G284.3175+00.7300,1,A,,,,,15.408,0.196,,,,,,
399,284.314093,0.729972,G284.3140+00.7299,1,C,13.437,0.028,12.994,0.032,12.869,0.052,,,,,,
400,284.314443,0.736022,G284.3144+00.7360,1,C,16.022,0.107,13.818,0.058,13.332,0.076,,,,,,
401,284.314315,0.738797,G284.3143+00.7388,1,C,15.742,0.093,14.141,0.072,13.738,0.088,,,,,,
402,284.308345,0.732803,G284.3083+00.7328,1,A,,,,,15.212,0.152,,,,,,
403,284.304683,0.734206,G284.3046+00.7342,1,A,,,,,15.256,0.158,,,,,,
404,284.309056,0.735903,G284.3090+00.7359,1,C,14.974,0.053,14.028,0.067,13.967,0.101,,,,,,
405,284.308011,0.738072,G284.3080+00.7380,1,C,14.535,0.057,14.124,0.083,14.033,0.101,,,,,,
406,284.307292,0.739156,G284.3072+00.7391,1,A,14.583,0.043,14.246,0.09,14.158,0.135,,,,,,
407,284.304933,0.735892,G284.3049+00.7358,1,C,14.758,0.036,14.113,0.076,14.027,0.11,,,,,,
408,284.301877,0.738825,G284.3018+00.7388,1,A,,,14.584,0.113,13.944,0.11,,,,,,
409,284.311292,0.74195,G284.3112+00.7419,1,A,15.504,0.066,15.012,0.142,14.798,0.129,,,,,,
410,284.312334,0.7508,G284.3123+00.7508,1,A,,,,,14.999,0.139,,,,,,
411,284.309564,0.7516,G284.3095+00.7516,1,C,16.11,0.125,14.183,0.085,13.669,0.074,,,,,,
412,284.307645,0.742097,G284.3076+00.7421,1,A,16.199,0.126,14.942,0.145,14.814,0.123,,,,,,
413,284.304275,0.746775,G284.3042+00.7467,1,A,14.807,0.046,14.196,0.089,14.225,0.085,,,,,,
414,284.303219,0.74335,G284.3032+00.7433,1,A,,,,,15.078,0.177,,,,,,
415,284.301225,0.7482,G284.3012+00.7482,1,A,,,,,14.119,0.104,,,,,,
416,284.300663,0.748397,G284.3006+00.7484,1,C,13.384,0.037,13.069,0.049,13.188,0.07,,,,,,
417,284.300916,0.750917,G284.3009+00.7509,1,C,12.848,0.029,11.575,0.026,11.363,0.047,,,11.257,0.064,,
418,284.301558,0.752436,G284.3015+00.7524,1,A,15.832,0.12,14.759,0.123,14.49,0.105,,,,,,
419,284.331819,0.748753,G284.3318+00.7487,1,A,,,,,15.034,0.167,,,,,,
420,284.331128,0.747706,G284.3311+00.7477,1,A,,,,,13.905,0.083,,,,,,
421,284.329441,0.751683,G284.3294+00.7516,1,A,14.368,0.039,14.07,0.069,14.024,0.131,,,,,,
422,284.327205,0.752689,G284.3272+00.7526,1,A,15.479,0.072,15.029,0.155,14.95,0.154,,,,,,
423,284.32676,0.749636,G284.3267+00.7496,1,A,16.334,0.135,15.028,0.146,14.539,0.119,,,,,,
424,284.32481,0.748983,G284.3248+00.7489,1,A,,,,,15.476,0.207,,,,,,
425,284.325674,0.756336,G284.3256+00.7563,1,A,15.595,0.079,14.682,0.114,14.481,0.13,,,,,,
426,284.318715,0.755267,G284.3187+00.7552,1,A,15.796,0.077,15.035,0.144,14.841,0.129,,,,,,
427,284.319854,0.754669,G284.3198+00.7546,1,A,15.597,0.086,14.898,0.138,14.89,0.147,,,,,,
428,284.316671,0.753378,G284.3166+00.7533,1,A,,,,,15.359,0.177,,,,,,
429,284.320793,0.758539,G284.3207+00.7585,1,C,15.977,0.099,14.141,0.068,13.712,0.083,,,,,,
430,284.320418,0.761136,G284.3204+00.7611,1,A,14.852,0.041,14.387,0.085,14.222,0.095,,,,,,
431,284.318457,0.759111,G284.3184+00.7591,1,A,,,,,15.058,0.18,,,,,,
432,284.317093,0.758756,G284.3170+00.7587,1,A,,,15.07,0.157,14.569,0.115,,,,,,
433,284.325316,0.771033,G284.3253+00.7710,1,A,,,,,15.057,0.127,,,,,,
434,284.322921,0.771617,G284.3229+00.7716,1,C,13.622,0.029,12.008,0.023,11.805,0.058,,,11.734,0.089,,
435,284.316165,0.763803,G284.3161+00.7638,1,C,15.68,0.069,13.784,0.052,13.338,0.073,,,,,,
436,284.313042,0.766472,G284.3130+00.7664,1,C,14.28,0.037,13.892,0.062,13.56,0.078,,,,,,
437,284.311287,0.774178,G284.3112+00.7741,1,A,,,,,15.309,0.175,,,,,,
438,284.314493,0.751236,G284.3144+00.7512,1,C,15.836,0.096,13.644,0.045,13.226,0.072,,,,,,
439,284.314448,0.754631,G284.3144+00.7546,1,C,15.619,0.072,14.175,0.077,13.827,0.091,,,,,,
440,284.308803,0.753036,G284.3088+00.7530,1,A,16.631,0.174,14.589,0.095,14.2,0.105,,,12.81,0.301,,
441,284.310876,0.759325,G284.3108+00.7593,1,C,14.047,0.039,13.346,0.048,13.323,0.068,,,,,,
442,284.311567,0.761072,G284.3115+00.7610,1,A,,,,,15.488,0.194,,,,,,
443,284.309253,0.761758,G284.3092+00.7617,1,C,15.359,0.064,13.534,0.064,13.052,0.061,,,12.782,0.272,,
444,284.305194,0.760897,G284.3051+00.7609,1,C,12.46,0.026,12.207,0.033,12.225,0.076,,,11.963,0.108,,
445,284.306733,0.76325,G284.3067+00.7632,1,A,,,,,15.042,0.132,,,,,,
446,284.306228,0.762522,G284.3062+00.7625,1,C,14.777,0.053,14.199,0.087,13.956,0.083,,,,,,
447,284.299951,0.7592,G284.2999+00.7592,1,A,15.466,0.072,14.977,0.143,14.558,0.106,,,,,,
448,284.299685,0.764961,G284.2996+00.7649,1,A,,,,,14.966,0.153,,,,,,
449,284.297479,0.765558,G284.2974+00.7655,1,A,15.77,0.081,14.96,0.162,14.691,0.129,,,,,,
450,284.307456,0.771811,G284.3074+00.7718,1,C,16.023,0.1,14.508,0.084,14.081,0.119,,,,,,
451,284.301602,0.768056,G284.3016+00.7680,1,A,,,,,15.093,0.16,,,,,,
452,284.300836,0.767686,G284.3008+00.7676,1,A,,,,,14.955,0.133,,,,,,
453,284.300419,0.771289,G284.3004+00.7712,1,C,13.829,0.028,12.969,0.033,12.72,0.067,,,12.476,0.245,,
454,284.296754,0.769778,G284.2967+00.7697,1,C,14.19,0.026,13.452,0.051,13.359,0.074,,,12.878,0.341,,
455,284.298159,0.772356,G284.2981+00.7723,1,A,,,,,14.93,0.157,,,,,,
456,284.29474,0.777561,G284.2947+00.7775,1,A,,,,,15.248,0.143,,,,,,
457,284.422231,0.760083,G284.4222+00.7600,1,C,13.33,0.029,12.08,0.027,11.784,0.042,,,11.775,0.12,,
458,284.420889,0.760617,G284.4208+00.7606,1,C,14.45,0.036,13.595,0.055,13.815,0.083,,,,,,
459,284.418153,0.758458,G284.4181+00.7584,1,A,,,,,15.038,0.126,,,,,,
460,284.416197,0.757953,G284.4162+00.7579,1,A,,,,,14.896,0.152,,,,,,
461,284.413455,0.7588,G284.4134+00.7588,1,A,,,,,14.955,0.163,,,,,,
462,284.414686,0.762236,G284.4146+00.7622,1,C,14.218,0.036,13.335,0.039,13.225,0.068,,,13.056,0.23,,
463,284.419997,0.769192,G284.4200+00.7691,1,A,15.674,0.086,14.713,0.124,14.63,0.103,,,,,,
464,284.419169,0.771142,G284.4191+00.7711,1,A,,,,,14.957,0.147,,,,,,
465,284.420078,0.771767,G284.4200+00.7717,1,A,15.092,0.047,14.399,0.105,14.427,0.1,,,,,,
466,284.417191,0.766103,G284.4171+00.7661,1,A,15.603,0.068,14.787,0.144,14.612,0.144,,,,,,
467,284.415739,0.767636,G284.4157+00.7676,1,A,,,,,14.944,0.14,,,,,,
468,284.413099,0.766658,G284.4131+00.7666,1,C,16.178,0.114,14.425,0.09,14.008,0.072,,,,,,
469,284.4141,0.767331,G284.4141+00.7673,1,A,15.829,0.112,14.981,0.154,14.931,0.131,,,,,,
470,284.413655,0.771869,G284.4136+00.7718,1,A,,,,,15.298,0.177,,,,,,
471,284.413455,0.77715,G284.4134+00.7771,1,A,,,,,15.395,0.208,,,,,,
472,284.409905,0.773489,G284.4099+00.7734,1,C,13.507,0.03,13.046,0.033,12.983,0.052,,,,,,
473,284.410355,0.778161,G284.4103+00.7781,1,C,13.718,0.029,13.357,0.039,13.318,0.065,,,12.647,0.209,,
474,284.412499,0.755847,G284.4125+00.7558,1,C,13.554,0.03,13.26,0.035,13.175,0.07,,,,,,
475,284.410874,0.759556,G284.4108+00.7595,1,A,,,,,14.92,0.16,,,,,,
476,284.409646,0.758675,G284.4096+00.7586,1,A,16.001,0.104,15.027,0.169,14.576,0.123,,,,,,
477,284.407971,0.757294,G284.4079+00.7572,1,A,16.375,0.12,15.277,0.212,14.882,0.146,,,,,,
478,284.404938,0.758428,G284.4049+00.7584,1,A,,,,,15.23,0.167,,,,,,
479,284.405971,0.757733,G284.4059+00.7577,1,A,,,,,14.771,0.133,,,,,,
480,284.410507,0.762178,G284.4105+00.7621,1,A,,,,,14.984,0.156,,,,,,
481,284.409077,0.761958,G284.4090+00.7619,1,C,13.308,0.03,11.55,0.026,11.242,0.039,,,11.087,0.069,,
482,284.405974,0.765197,G284.4059+00.7652,1,C,12.602,0.023,10.678,0.019,10.433,0.043,,,10.304,0.048,,
483,284.403104,0.760703,G284.4031+00.7607,1,C,15.001,0.043,13.501,0.039,13.176,0.066,,,,,,
484,284.398904,0.762714,G284.3989+00.7627,1,C,13.546,0.028,13.096,0.034,13.088,0.071,,,12.856,0.306,,
485,284.39824,0.76945,G284.3982+00.7694,1,A,,,,,14.908,0.147,,,,,,
486,284.401937,0.770272,G284.4019+00.7702,1,C,16.118,0.123,14.516,0.095,14.116,0.099,,,,,,
487,284.404407,0.771297,G284.4044+00.7713,1,C,13.905,0.04,12.35,0.029,12.133,0.056,,,11.805,0.091,,
488,284.405121,0.771711,G284.4051+00.7717,1,A,,,,,14.496,0.147,,,,,,
489,284.400476,0.779169,G284.4004+00.7791,1,C,14.929,0.054,13.193,0.04,12.828,0.058,,,12.569,0.16,,
490,284.400651,0.771547,G284.4006+00.7715,1,C,14.494,0.052,14.014,0.061,13.941,0.083,,,,,,
491,284.398298,0.771353,G284.3983+00.7713,1,C,13.633,0.033,13.385,0.049,13.274,0.06,,,,,,
492,284.396059,0.771136,G284.3960+00.7711,1,A,,,,,14.296,0.095,,,,,,
493,284.39647,0.770214,G284.3964+00.7702,1,A,,,,,14.724,0.104,,,,,,
494,284.397295,0.772356,G284.3972+00.7723,1,A,15.631,0.098,14.841,0.142,14.61,0.116,,,,,,
